"id","price"
11699,11999
7524,9241
6912,10498
11345,10500
316,11498
14027,6990
7179,7998
7145,11495
6063,8490
2443,9698
12832,7100
16220,9195
16336,9999
17386,14500
16646,9399
1538,8498
4234,6998
10206,15500
9618,19900
16518,6495
4672,9797
313,14998
3894,8490
14454,5750
15141,19500
16102,6250
2824,10360
2656,10298
3006,15000
17878,6900
112,19495
10125,15495
15464,10600
16032,12099
4555,10070
17765,19500
7500,11100
7124,13540
2927,16810
4934,9498
6979,12000
13689,9500
3368,6940
17602,10200
2902,6140
305,16498
4564,18995
1178,11000
6254,9617
5818,12690
7836,12498
6096,18499
4741,10497
11838,18400
14006,10990
12378,9991
4748,15998
13879,8990
10296,10160
13930,8300
941,7700
1492,9350
10392,9160
11197,11880
4124,10500
6226,18091
846,18995
17863,16000
285,13998
828,6998
12470,24000
702,13498
14616,7763
3913,8497
14948,6299
8406,9659
7832,15420
14685,16051
3787,13739
12328,11200
4019,9000
10310,18140
6953,10495
10399,14930
17029,4490
13646,10200
2389,13995
9020,14750
102,18498
334,13498
17552,10900
6681,12600
7350,6990
3478,9200
12349,16991
8947,17100
5601,6991
12008,8995
10684,19279
14493,9797
9557,6127
6198,11000
277,9998
2427,9298
3905,9790
2376,9998
9094,14295
16987,4995
11317,15399
3656,10000
236,10998
12661,11250
16059,7499
16504,8999
8973,20500
15241,11999
3429,8495
984,25500
2964,8899
15846,10280
10277,13491
13554,8795
3610,6992
6151,20000
3396,28000
12615,15995
15197,7489
15338,9800
2643,6100
16762,11999
3554,18450
7625,20999
17542,8000
3862,18250
5461,5991
9347,19995
12904,10950
17927,13800
9833,17500
7452,7761
7767,13698
1916,14995
4066,10998
9959,9077
16980,3795
1194,13491
11282,21499
6623,9699
8899,9500
8532,11990
16067,7750
4363,10159
13696,12480
6048,15895
17183,10295
4062,20000
127,8995
6002,9990
10455,11211
16033,7750
16741,19999
11226,20599
14675,12899
7129,17495
12911,13210
8398,9910
7323,10799
2021,9295
78,7830
17829,11999
15111,16500
14832,10000
4491,10950
4018,13620
470,5489
13852,18490
5068,7291
2796,6890
6296,11700
6737,11395
1083,9790
15742,8750
2787,12480
11905,11350
17357,7438
10592,7489
5437,10991
2825,14950
1864,8698
7677,16499
17425,8995
9119,14495
9271,10600
3822,8997
1531,9200
16317,15990
15136,10500
17114,14400
5310,14320
16092,9995
16733,2995
1965,12750
12599,15000
6216,8470
16406,3195
10950,12299
12485,10699
8943,14600
1439,7498
402,17298
10518,10991
13663,21980
2146,8200
6477,9000
15248,11489
4668,7250
3064,10995
7004,12499
16143,8450
5603,16410
16555,6599
3094,10798
1703,7714
16986,6295
15953,8299
3486,7849
1944,10888
17450,10640
7483,19970
10953,19499
2397,10690
17713,9471
6767,8600
3941,13841
6098,17999
6251,9995
3604,11291
4796,8798
13477,13500
10386,13800
15303,8289
1470,9495
1013,9000
7686,20000
6806,11999
11120,23780
12624,8700
12979,16500
16816,2799
4113,16998
1947,15495
8653,9790
8299,15717
4045,7860
10740,19490
8201,15995
9895,17475
6685,19400
6847,10600
8281,7499
13704,17400
958,11500
2047,7998
12317,10500
7749,16999
14099,6990
9052,7499
16645,9995
13735,10234
6153,7885
11186,15399
10350,17491
4994,16195
9629,15000
10352,9300
2727,18000
11674,8989
2445,7998
13212,13000
17820,9500
14605,14331
1744,9998
8033,8400
15498,9000
4417,6710
5993,10990
744,16498
9049,5999
3340,8690
9528,12200
14901,9000
11571,9490
17412,1695
3343,11389
14992,20799
7388,8995
5025,16500
6299,8500
13580,2995
4999,11500
14140,9546
2367,10050
4877,11600
15319,15500
3487,8037
2058,14995
2558,19380
3244,11680
940,18000
17535,6200
9655,11200
11523,11180
8638,10690
5424,12840
17465,20000
8197,9920
9442,6600
14009,10400
6154,31000
7440,18295
6144,10400
10016,17495
1823,14500
17290,4690
6582,9400
9254,6500
7958,14590
4036,9000
10191,10499
14856,5699
2394,25990
6342,5995
11878,16500
2336,12400
640,9230
13661,7980
8981,10500
16868,3995
3981,10997
3202,9990
11944,10500
10999,15000
7128,5995
4083,16750
395,9498
4068,11498
13300,25000
16081,8650
763,11998
3657,7990
6103,11785
16647,14399
3500,7887
5773,12500
10911,15499
17745,7590
4678,13150
497,16698
9570,10500
13456,20000
13130,12500
11063,16500
10363,11999
1853,12998
4282,17849
7338,12599
11007,12799
238,16200
5843,20800
2674,11498
5107,7991
9919,13695
7385,24995
13634,15000
8388,16399
14005,7550
14771,11499
6230,11060
13623,7980
9339,20495
8786,10308
5093,11591
12005,11495
3993,13500
6244,9000
13352,9995
15893,8990
4516,13950
5631,15290
2219,24990
11757,12327
16918,6699
10788,15995
148,15995
12743,10799
5784,6091
1349,20991
4613,12950
3504,8610
9903,12695
2594,6890
15776,13000
15269,10700
17827,16499
12782,12499
7233,11400
3235,15460
12035,9990
8501,14450
4967,14292
428,10800
6765,11900
17714,8988
5098,9520
4203,14000
6306,9840
5825,18800
9804,13695
5048,15990
9453,14500
11040,9991
17872,11000
16611,7899
1943,16998
11509,10199
3556,10999
17695,17195
7701,16999
8386,13650
1813,16695
9991,17495
12316,11000
7277,13495
5879,7730
10965,11499
13109,9500
10648,24479
16472,11999
15845,13699
16383,9990
17857,8500
14563,7470
287,17489
3583,17499
9346,22495
1061,7713
11772,14400
16380,5975
14965,10100
4712,17925
16833,4350
2862,5290
12770,18499
13482,4499
16088,13995
14575,9999
10694,10495
11075,14850
11506,18999
4589,11495
11612,8495
17323,7390
8086,13300
14323,10399
8549,14020
9203,13295
11485,16499
7942,9077
15481,7500
3900,9697
10834,21499
3357,11998
1847,19750
14821,11499
11950,16200
3673,11516
12987,9400
3086,8290
13967,9000
7501,8190
17419,14000
16774,9699
6462,6995
720,18998
1119,15298
5096,9450
1261,10298
6215,20391
8795,11000
915,13400
3704,17991
11728,11200
12472,28300
13187,14500
6800,12298
15222,14289
4843,10390
6172,10399
4160,17998
5047,9790
7488,17991
11618,9699
6954,11495
17845,15000
10482,20479
13637,3999
3535,18999
11932,13331
8,9000
15320,15700
5312,13580
14651,10999
4035,9310
7663,17000
4228,9400
4456,10999
8929,9600
2506,7491
11680,13799
17595,9950
13975,15700
2877,16590
13819,6999
12853,16500
16755,16599
1218,9998
10123,16295
16066,13495
17296,9100
3443,15110
8720,16500
14935,16000
4352,11000
12348,9490
15970,9799
9390,20500
10025,14795
13336,16000
13165,10000
2018,17495
408,15498
12299,19000
11403,17495
7272,8800
4627,13495
8928,11600
942,11800
12593,5000
6829,5777
5844,8900
4107,16997
11876,19000
8713,7500
10497,10999
10092,8295
14047,7990
4677,18950
12420,18690
3364,10000
3868,10950
4388,15500
14079,5990
16910,7290
10720,9950
13270,7995
13934,9500
11370,11899
14113,11999
13295,28500
3266,7500
5381,18367
15425,11000
2009,13498
13779,10995
12719,14499
12958,9300
11620,14000
13778,9695
11361,16499
13,11000
4531,11450
1620,17995
15051,8350
7260,10000
4261,14237
2797,8890
14179,9500
11853,8295
14345,9880
38,21378
4597,9995
5287,7557
12705,21950
3947,7700
798,11998
1515,13750
10776,29495
12212,18399
16184,5295
10297,18900
6459,15340
290,9949
16991,13651
14578,10999
6392,18250
10023,10595
2438,11998
12334,20495
14894,9699
8236,6000
9723,14000
2633,10441
5991,7995
15664,15750
592,10898
13333,16500
16080,7350
6149,14000
3890,11997
11956,9950
2853,5898
14297,9643
9908,10100
9201,8495
11521,8250
7539,22470
8378,6999
9568,14500
16219,9750
16830,5290
16575,22000
11681,8299
13516,21180
5171,8330
8998,10000
12837,15520
8619,10790
652,19498
4844,10990
16272,7500
16946,1550
2102,10800
11987,15295
16398,5490
13847,9750
2363,16950
16399,7495
6533,11999
11164,11499
8102,12600
12771,10999
5293,12090
5886,14380
10470,17990
2828,12090
10729,10990
8040,19500
11524,15199
2610,10191
7135,8995
17184,9250
15420,12000
16717,12995
15009,15999
2611,10491
16998,10837
11752,12700
8852,8799
11656,13699
15816,15799
13995,11990
3393,8570
17352,11900
13591,4500
6784,7995
4954,17295
15793,16000
7525,9780
3466,9267
2278,8998
11037,17990
7581,12798
6586,24250
1017,10000
13929,12000
4590,17995
4467,8650
8662,10901
10287,10130
10371,11470
7937,11998
4294,10498
15746,14989
301,14799
14380,11499
16122,7880
14688,10599
10504,10495
16471,14999
9159,15800
4341,12498
3416,11990
10773,10699
1287,5298
10820,14199
15270,17489
17130,19000
2201,20645
1877,12998
12086,9490
14881,8399
13073,17000
6461,12495
6568,9995
7741,10495
4544,16950
13522,14995
7776,10698
2478,14660
11057,16982
8130,21995
1917,8998
7553,10698
17199,16899
9374,7930
6751,17995
6235,14800
6265,10795
11890,15500
17122,9250
16682,11495
4574,8990
11990,7441
17706,12995
1940,7998
4818,9297
8014,17500
1015,10450
16515,2995
10241,19491
3578,11990
9269,8109
11148,13500
14296,11489
5604,15590
15869,9299
8258,25990
10499,10689
17044,6795
17712,17999
12767,17800
3978,9997
5244,10991
17303,11495
6789,6799
10540,6480
15069,9000
11875,21999
7839,11698
5585,9340
16502,10999
8715,11695
5227,9291
4932,7998
2287,16500
16818,3299
16495,17995
14829,14499
6088,10299
4626,12795
17789,16500
10531,16479
8403,10719
5295,14410
11507,22999
15116,14800
969,12598
385,7999
11270,18000
13274,11500
5995,10790
6359,11990
4997,6700
12332,16991
15874,8879
3931,17981
80,18640
6753,11998
7514,19298
11235,18499
16119,8499
10027,7995
5393,8500
4948,10700
15042,11495
17019,10103
1273,8498
12889,12000
1117,6691
14314,14399
6352,11499
13278,17700
3176,14698
2162,18990
13488,5500
7102,9607
2254,8650
8304,9946
9427,9500
1596,9491
5635,10810
9812,8495
892,12700
7449,7991
13505,6995
3671,9990
4779,11498
5934,7960
4069,8998
15522,10500
3162,14642
16025,7342
6569,17995
14985,10999
14906,9600
15616,9600
10722,12000
3270,16570
3912,9997
10878,10199
15868,6199
15595,10300
1377,18520
17305,39995
7127,12420
17370,9995
15258,16989
9547,12800
16783,12999
3316,11298
15546,11000
4784,13998
5819,7291
12943,14500
16114,24995
14188,16800
17356,9975
6133,12999
3129,8700
5569,9995
7201,15500
760,13998
12421,9890
17145,6500
1152,12990
6929,7995
16086,13995
11223,15899
5982,26500
12280,15000
7534,13241
5097,14740
15399,8700
8979,11200
4957,18295
15533,12000
261,18498
12589,15000
8629,33591
10615,33979
9021,14500
5413,13250
3702,20491
341,9489
7076,15999
12118,10770
12481,16500
13552,11995
8223,11000
7327,4499
9245,11900
6417,8600
6035,9139
14955,6999
1235,13000
7269,8462
7208,20998
12453,16500
9894,17475
12609,10500
16941,2995
13577,22750
16901,2695
4055,9190
2412,9998
52,8995
14977,6499
8768,17000
14357,14690
16966,2995
5764,12291
709,15998
3767,12500
11957,11000
16237,3491
2934,7300
10905,9000
6768,7900
6272,9990
585,18495
15156,9995
17565,8300
3307,5295
11758,7695
7125,9560
15747,12489
14461,9640
16028,10999
10650,7495
5267,9995
13653,18750
1600,7490
15375,13000
13543,5000
10753,6999
6041,6980
11413,11108
3098,15495
6857,12560
17198,18994
14377,12942
7664,14000
12054,9990
15366,5000
12610,9000
1914,8795
9783,13490
4392,15791
8124,9495
10931,11599
15580,13800
7454,9291
4060,13500
4256,10990
11501,10199
9115,26995
16930,16000
930,12998
2700,7899
15865,8780
16566,17999
14489,15970
1873,11998
13896,6800
1690,7991
2192,16490
9973,12000
4020,16800
4201,9200
15851,6729
13549,2595
2805,10873
2650,5840
16840,2299
12255,30970
17887,15999
45,10491
17957,14750
12839,10590
1110,11030
5929,9287
8534,10200
12486,17000
3173,17695
10360,12383
15373,18139
15456,15800
5018,13500
8369,10695
2692,11698
3362,9495
13261,20000
5496,9791
4633,10397
11228,7399
9361,18995
12753,11000
15699,7995
8072,9700
7189,7890
10752,12199
12720,14499
3101,8498
10406,10995
6005,18990
3238,13200
1688,12991
14586,10999
14229,10299
4378,27480
12791,7299
4641,13697
12847,10500
10543,19170
10004,7695
5667,9900
1046,9498
7344,11600
4860,17500
9064,20000
6835,10698
15067,12700
15049,8500
16813,16399
9835,16500
12605,17991
11590,5830
9802,15265
16250,7295
10478,10499
12554,12450
12780,14499
11042,9995
15158,10295
14354,8490
5254,8691
13452,25000
5269,11187
2936,7950
16389,6995
1361,16491
1526,15300
16620,12699
8730,18200
7229,17000
2118,16950
14211,8250
5594,13371
17420,14000
4718,9120
5450,7190
13310,7400
10366,10300
6682,16900
1393,16400
1169,10000
7337,5999
5038,11998
12752,10500
9848,12000
4240,11998
173,10498
11139,16899
14131,4990
5213,6250
17448,4490
13502,9299
7006,15995
8189,8498
1370,8298
90,13498
646,5998
17932,12000
10199,15491
4798,18998
4824,8798
11765,12295
11545,13790
11928,8551
2172,24990
2384,6998
11597,24190
9716,11000
8665,20990
4100,11998
5203,7291
12189,21970
13998,6500
11825,16499
7203,17000
12877,11500
1506,6798
14564,18849
13023,8590
7494,10491
9457,7200
14590,17999
4622,10597
13640,8499
9667,7350
16965,9795
9946,18975
1920,8995
1116,8991
12850,15750
11045,11979
3689,9700
16313,9170
14883,14199
15347,8600
12456,11490
12209,11299
15251,9989
11855,10000
16174,11695
771,11498
12258,10850
14827,9299
13132,24500
1136,6250
7266,9500
8167,11111
11138,19399
16834,7000
17903,16999
15517,10000
10021,16295
17684,4775
16140,1475
7345,6490
12191,21570
1532,15000
11407,12495
17879,20950
10480,19979
7358,9499
9718,11250
11214,12780
14742,18681
15065,11100
1184,16370
1857,9998
11002,25999
575,15998
11807,18795
9791,28490
11902,10500
11785,8300
2857,12360
3804,9897
5564,19000
17736,4495
7175,8920
5404,19795
13658,17950
2477,13798
3701,12960
7895,10550
8431,8700
15242,9989
5959,10700
15016,17799
14355,13890
3395,10040
6105,13985
9821,12495
3010,14000
3228,12490
6575,13482
1655,12710
1522,6000
12108,19490
16134,9995
2071,19498
3863,10490
9953,13475
15433,11300
10649,18979
6268,13995
2661,9798
11452,7999
1399,16998
14289,18125
10139,11399
17513,9500
5997,9995
7964,7591
8380,9520
16019,8999
12221,9500
5007,12495
5826,10000
13981,18600
168,9998
10872,11399
17272,7985
12805,11000
501,17998
15864,10290
12419,14690
375,9189
10780,14990
16271,9795
4120,10498
7068,12890
16292,7695
15145,7800
17341,2750
6114,14298
5883,9291
8240,11330
7676,11677
7736,11495
10647,16479
2757,7690
5251,15298
12929,11600
7977,19000
13731,32995
2879,9420
15043,12000
14457,5495
9684,13300
9842,11495
13325,23000
3346,17290
6370,18500
738,8198
10467,23760
14833,4699
4923,16800
3399,12041
13589,2995
7159,9495
15024,7999
12722,5499
16027,8912
2502,9280
6927,11495
1724,21750
2608,23780
10616,10679
6456,7350
17776,12000
6678,10600
13682,8800
17462,8200
12402,12700
7529,10390
8593,10333
14040,8490
5632,15295
876,11250
16659,1995
4394,13999
9229,9640
347,15699
17773,16499
7416,13495
4232,8700
8071,14000
12501,16900
17550,9800
15174,9989
10502,8830
14778,14999
10875,19999
1253,10498
11867,7099
8090,13800
2479,7050
14790,25499
14929,14199
9473,8600
13946,10700
12021,18890
16849,12000
16597,11599
12399,17500
6463,11000
3141,8998
4181,8600
3601,8591
17312,9495
15011,15699
14905,4500
10873,13499
2402,10998
16473,16499
2133,16495
2413,16998
3963,16750
7294,8492
5330,11740
17416,3500
4452,10450
3152,9698
1848,17400
5078,4998
3442,7520
678,9298
9534,17300
525,16250
10031,14995
2289,9490
7924,11450
7377,10999
7998,9297
2962,6995
6285,11491
11642,11999
1396,10250
7035,9999
10372,11931
5069,6800
1702,7480
2055,9298
13467,4750
10893,11699
8966,10500
15903,17000
6257,7990
1381,17520
5216,16990
16624,13999
11659,12500
4711,16625
13613,17980
7031,9999
544,8698
2392,9290
16545,8799
13054,9689
16350,11995
13869,4977
17875,12500
14473,11997
609,9298
3636,11291
4149,9990
8697,12000
16321,5895
15686,1795
8301,16938
17123,9000
8261,29500
11808,8995
7319,13200
2814,10770
14423,4150
7969,11491
15973,6699
651,9498
15287,35989
12166,15990
3226,15240
9800,19989
15029,7400
5562,15590
5082,11250
4992,10998
5008,10295
1275,13298
1999,16698
10867,16199
5598,19710
12376,21990
9724,16000
15835,6499
7298,6490
16982,2895
4442,9450
11116,18999
916,8000
2112,9000
14621,3918
13427,14500
8289,18999
2215,10490
17169,12750
1656,9940
9981,17995
12136,10250
358,16998
7258,17798
9829,11295
10848,23299
2034,14998
5479,15290
7457,8000
13320,17500
16214,20750
7462,11995
16152,15995
10484,18479
16078,16000
9222,12700
821,13998
7279,10495
12869,6580
15941,8450
17813,15000
4147,9798
3481,14291
13303,12950
465,16250
4109,6995
3980,7997
2211,10490
4650,10625
15253,9989
14712,10499
14926,11768
8743,9795
8387,11360
17188,15995
8233,7950
16820,3999
2442,9998
368,16998
13614,23980
8719,24000
6302,10750
10488,6125
16404,17499
15405,9400
3644,16250
6976,9495
6558,11997
2812,8997
2696,17498
6446,9300
13803,10495
5449,17997
9748,7500
8896,14995
15537,11000
14813,10499
6812,18999
13186,14500
5199,9440
10397,14550
6984,15800
6715,8498
5079,9998
10599,10491
9977,12375
12747,13399
10046,11995
11325,11599
2257,15888
8825,5420
2581,11750
10527,12840
6116,19498
16330,9046
14143,7096
8732,19000
10103,15295
10977,17000
5733,19990
4366,17750
6222,11400
14753,10999
16282,2495
10590,17979
14070,6990
11343,13299
349,19489
11651,19000
16266,17490
3018,20491
9221,32000
3475,13220
9612,10200
7183,32990
4820,9050
7890,19500
11160,18799
13786,9000
3,13000
3724,11999
14046,9490
3224,13191
12238,10700
1852,7498
9063,9000
13811,5499
933,11700
10185,12795
10403,13595
16892,7759
9784,14890
898,10798
4308,10298
2779,12600
1863,8298
10437,16990
9957,11450
13026,7290
1555,8295
12973,8695
10271,10679
2917,15780
2711,6750
2207,13690
16570,7995
10479,7479
16694,6500
3572,9499
2253,15250
557,15990
10880,14799
6512,18950
1842,16500
8747,10699
12717,14499
9638,9500
3088,17890
15820,13890
11066,22000
1098,17998
3332,11617
12583,8000
14298,10781
1745,15298
13768,8856
9076,10995
386,7999
5575,5991
12076,11100
15866,14999
16864,4295
2983,17190
16516,2295
8972,20500
1249,5498
7526,10390
6629,16499
215,12898
9965,8995
1785,13850
13500,9299
3833,16500
8263,29499
13216,14350
5451,11969
13009,9795
2395,6290
9682,26922
13387,14790
388,39998
4021,14750
9154,9495
25,6795
16079,19999
1280,16040
8752,11600
15574,14300
2268,10200
7939,16498
6421,12500
7415,14995
5734,14270
7400,8499
15472,10700
6425,9000
5341,9930
8334,8954
8575,8725
7049,13999
14608,5899
14889,12495
3576,18999
7982,16498
11058,8992
7406,16295
10976,16899
2223,15790
4713,6250
14081,12490
10942,14960
12799,14299
17249,795
1056,16700
2965,7430
1548,7830
15726,20000
2449,8498
9284,8800
3476,14070
12342,7000
2789,8250
10655,14795
9046,18499
7296,12991
16072,1290
13671,18000
5325,10780
10521,14979
8894,14995
3699,19790
2482,4990
1621,8750
4145,10498
4167,10397
15265,12500
6726,10298
17278,8975
13374,11150
16055,9499
1454,12591
13619,19980
14893,15999
10059,14925
7518,17998
5182,17498
16781,13699
5540,16990
11117,11499
13231,8995
11336,9699
4949,15800
1461,16230
706,8998
7394,10495
14031,12490
11629,13500
12000,15800
9956,22975
14715,10998
16065,9450
373,14998
7804,14540
16211,12895
10833,24799
4885,8900
11212,12680
4988,14500
16854,6000
7750,10500
5133,16990
16135,7495
11247,11299
15244,12000
5193,11250
10370,13500
11937,9300
12279,14000
12634,13350
549,6298
11284,18299
11056,15762
3310,8499
17901,7500
5087,8491
15327,11200
8452,9830
16166,10500
2432,16498
11305,9799
5800,11700
1599,6800
4848,17890
1783,10250
3754,16499
6473,12770
8765,16000
17702,17995
11880,11900
3598,17470
2352,11300
15360,15000
17475,13000
13267,14495
7654,12661
664,14998
5015,6260
15701,16325
7775,11698
11039,7991
5345,17750
6204,13999
9083,11250
7635,7990
5067,17400
3843,13497
1681,15500
756,14698
12996,12400
16243,3491
3934,13900
15211,10489
15593,9000
15993,6614
5071,9998
10245,8888
12586,13800
16744,8959
12907,14800
2255,14995
8632,15000
9654,9890
6998,18599
9310,20995
2786,12599
4089,11980
10018,13195
5878,11200
1499,11750
6566,4495
3534,6500
10418,9290
6437,11000
1175,14700
12050,15995
3707,8499
5405,10291
11012,12000
6930,5995
2645,10490
15645,10000
795,11698
4977,9500
9882,9300
503,9998
14072,11900
2309,12500
5998,11998
14867,13487
4835,8998
14398,18699
17762,2495
16988,1895
6273,15990
7766,14990
2140,8500
2113,9500
17868,9995
6187,11699
6601,5750
10956,21499
2675,11498
8787,16470
17830,20999
3422,10991
3309,5995
10711,10990
14848,9999
7684,18000
10666,9300
14326,9999
16029,10151
2834,8682
7579,8998
14399,18599
7393,12595
8760,15299
11679,14599
8287,7699
107,10998
2448,7298
8432,10500
15440,17000
12085,8990
17732,5995
14641,8344
5044,10690
1482,15200
8172,13495
8228,9000
8851,11000
15573,9300
14196,8773
14983,7299
3620,10991
1020,10000
6646,12100
8004,13000
13909,16600
5112,16310
8605,14995
4782,9598
14757,11211
6424,10500
699,9298
3461,9790
7699,13500
16613,12499
14428,6870
12153,8000
8414,12532
10006,12795
2354,13998
6605,10500
3317,9490
29,12499
2519,16498
11773,15495
1174,9550
17213,15695
637,9420
9383,7750
11168,5495
10877,13399
4688,9995
13586,4995
9560,10500
2029,11698
17208,30500
13572,9788
1375,10300
1833,10500
17043,7490
5555,10260
5501,14791
14439,7989
6633,6450
10617,9679
7292,19995
14769,13583
3759,9450
496,9298
14409,8350
9277,11500
14557,6793
3917,16997
14535,6450
3275,14791
1441,14795
13550,6500
3267,6590
814,10298
6824,7299
15092,10200
11668,16899
17010,8137
12912,16920
6971,11202
17856,15500
2382,15998
2256,10950
7413,10495
7967,5260
10030,28995
17451,1450
5985,11490
58,17995
5703,9990
13464,5250
11414,7250
15082,11999
7779,16880
10094,9495
17796,13500
13438,13290
3263,12490
5507,10291
14902,12295
8199,11220
1326,10917
7871,6991
15915,11000
12835,12200
1227,11750
7592,11270
6660,15999
1836,11200
15838,7995
12426,8841
6486,18000
13530,7240
13579,2995
11288,10899
7381,16995
10331,12430
4889,15290
4087,10497
9774,18400
2440,8498
10544,10510
17922,7499
4790,8990
6838,18498
11827,13799
5187,15470
14568,8999
16197,18999
6489,7800
11759,7990
906,10700
2499,7698
7,22500
5315,14120
3965,12995
1484,12151
10390,21200
2168,10995
14596,8244
17051,6999
2552,4490
11856,16299
7955,10291
3531,17500
6945,15700
4859,10995
14879,13299
17570,16000
17832,17991
9223,7100
17582,8400
1799,11998
10669,11900
1065,10600
16539,13199
12049,8200
12527,20750
17005,8950
4735,20890
13928,21600
14001,8999
15193,13995
1718,6700
7985,19998
12364,13000
6259,12680
3383,9295
73,18760
17497,13000
10687,13000
66,5998
330,10498
9205,10295
6584,6950
1722,12589
7867,12347
6364,15450
17365,5995
7800,16040
8625,8500
5014,11998
15673,6295
15750,24989
11979,9500
13141,11500
16290,9450
9385,19500
17039,10995
8309,17999
13533,29980
15233,13700
14508,5393
11302,11499
12140,19995
14521,6949
13411,18450
10057,17495
7864,13491
1223,8367
4093,13998
10101,11995
16598,12999
13681,12995
7287,16995
9652,7200
4280,14498
16990,9450
16358,9999
9079,10495
3649,10967
12184,19790
16908,950
9166,6799
5687,14580
2800,12890
5624,6860
6286,8570
7588,11498
13806,15995
17911,9999
16105,9495
8282,14499
4192,7498
2452,13598
13935,12000
9499,19900
10442,14390
6583,12999
17481,11300
1230,10500
12706,14250
1649,12910
13853,10400
280,11990
10005,11695
8008,9998
3091,17990
10719,9500
16583,15999
4095,15498
16085,10495
1221,14998
6385,9970
133,15995
11824,9899
2528,9380
15721,8000
5948,17520
14343,6799
3373,14790
16553,7749
12248,9970
11409,15495
8017,10400
6862,6298
9043,9500
3168,12495
8817,15000
8949,16500
15994,15857
6576,9625
17696,16495
14266,8699
12393,17000
11294,12000
11790,10099
4168,14390
11036,17990
8063,15500
10797,8999
909,18391
8987,7000
15668,18250
10596,10495
15296,12489
1156,11150
14738,15999
8125,14795
14356,13590
7645,7750
15154,7995
4088,12995
6988,16200
438,19298
7200,13500
3291,19498
5268,16809
13302,25700
3824,12997
5279,13350
10270,16789
10899,7199
11463,17999
704,14998
12151,18970
1659,13190
4390,11200
436,14998
16791,7500
10128,10995
8043,12200
3110,21995
761,7498
2714,5995
13652,5995
14351,18499
4291,10798
14197,16999
7866,6787
4094,19898
17127,10000
17007,10000
10688,8990
13468,5495
5947,17520
14822,14299
9303,10100
13531,16479
11836,17395
8118,4591
11436,18999
16532,8516
8451,6120
13123,9000
2972,6890
5435,10391
3147,19995
4439,8450
8778,24999
5909,10121
7614,8591
3111,8995
8636,14990
8671,15790
17380,7495
3633,18430
3841,9750
715,7498
7016,10999
15187,11800
10332,15320
15034,8200
11378,15399
6943,13700
14471,8794
10949,29499
11599,7490
11888,22099
11281,14499
401,10898
3257,7691
5360,11370
41,8788
6333,11680
11166,10000
3632,13940
10254,9995
1660,14240
6404,22450
8717,10500
13927,9400
4064,9000
5696,9980
13602,2395
16339,9072
14863,17995
8190,7998
4642,17997
17944,8999
15733,14789
242,16998
16256,18250
16657,2995
8900,14600
4887,30990
17274,14450
9713,20500
15218,14489
16663,4999
10983,11500
13105,8900
2138,20000
1006,4430
8525,17620
13406,9900
7558,12920
8345,9567
4640,9997
4415,7500
14220,12500
12488,17000
12864,15500
17292,11750
15395,13000
12109,19990
3139,7995
3564,14490
15818,18499
3089,11390
11568,14300
5013,16500
13368,12500
15761,13989
10985,9799
13127,18000
6018,20000
12307,18000
15547,8000
10090,11795
12860,15950
689,11698
4569,17498
2481,8990
10885,11499
12028,33000
13404,12800
4227,14000
16643,14399
11339,16699
5943,10000
8584,10240
6859,7140
6560,10993
8476,11995
5000,17400
3936,16990
15529,17400
8348,10999
15339,11000
16328,11999
6464,18000
16439,5995
15839,8995
12074,7990
15745,13489
7688,26500
10946,12799
14263,5999
12223,9000
9798,7689
5140,10057
10063,14785
10036,16500
7991,12300
12721,8499
7245,11000
5636,13740
14307,10199
10591,14179
12690,17900
2483,12998
1455,12610
6653,13800
8306,18947
7226,6080
3367,19787
2708,14750
3681,10000
921,16750
13512,9980
7293,6991
9365,18995
1534,15998
9600,14195
6240,14500
3665,5340
15471,12500
5535,9947
1683,5298
8106,18500
5950,13130
7485,11890
5230,8391
3555,11490
9251,12260
7989,11995
6683,9300
8234,16050
13503,4995
11373,14799
13822,17990
8546,8695
10221,10150
1680,10180
12297,8490
14203,11499
10555,19979
14045,8990
13940,10500
5024,14800
1131,8800
17438,3895
2780,6991
13221,10500
10491,8795
9340,10495
16764,11199
4513,11750
8107,6698
8089,7300
4077,9990
16607,9999
17453,4250
4972,19800
4804,19995
2846,10180
11359,14995
9318,12000
4474,8450
5383,15170
13893,9700
16644,10499
10453,7991
11453,16399
9651,8619
2644,7197
12077,14495
4033,19718
17456,1500
7283,17298
4239,9998
3870,13497
13219,21450
8083,14900
14024,7490
4406,19840
9859,10995
9426,10795
14125,5490
9441,8225
17523,10500
6932,8995
208,9998
13220,18450
5724,17000
16736,6399
15381,8189
15415,10800
4496,6950
16888,8279
8685,15500
5593,6820
134,10995
1894,19500
17407,10000
17623,7000
11542,13200
17653,9995
16703,10399
11249,14199
17153,15750
5460,6527
32,8991
5023,11900
9999,11995
39,9814
6099,13499
6556,9540
8143,10228
12728,19199
17483,10500
10326,10750
9771,17600
8103,15900
10876,17299
696,19998
15997,10999
8372,9899
13447,22500
3304,13350
6401,14450
6510,10700
7167,9995
17637,9600
13523,7995
13053,12289
16772,6899
12325,20700
1200,9998
15809,9989
1123,8498
14684,10185
10430,10060
10227,17389
9402,11495
14083,14300
4563,13500
7053,15999
12237,14400
10382,9300
5106,12050
12277,11000
5412,6995
14451,10999
11322,19199
7470,10395
11314,16699
2854,9499
452,7795
8886,6999
10882,14999
491,13000
9125,10295
